YR,STAND,PLOT,SPECIES,DIAM
2004,8,2,1,1.4
2004,8,2,1,7.1
2004,8,2,1,3.5
2004,8,2,1,28.9
2004,8,2,1,2.5
2004,8,2,1,3.9
2004,8,2,1,5.1
2004,8,2,1,53.3
2004,8,2,1,4.9
2004,8,2,1,4.2
2004,8,2,1,1.4
2004,8,2,1,1.9
2004,8,2,2,1.7
2004,8,2,2,2.0
2004,8,2,2,1.5
2004,8,2,2,3.9
2004,8,2,2,1.6
2004,8,2,2,1.8
2004,8,2,2,3.2
2004,8,2,2,1.7
2004,8,2,3,3.0
2004,8,2,3,3.2
2004,8,2,8,3.7
2004,8,2,8,3.5
2004,8,2,8,1.8
2004,8,2,8,3.2
2004,8,2,8,7.1
2004,8,3,1,10.8
2004,8,3,1,1.4
2004,8,3,1,43.9
2004,8,3,1,22.5
2004,8,3,1,9.2
2004,8,3,1,7.9
2004,8,3,2,1.2
2004,8,3,2,1.6
2004,8,3,2,1.3
2004,8,3,2,1.4
2004,8,3,2,1.4
2004,8,3,3,2.8
2004,8,3,8,2.7
2004,8,3,8,2.2
2004,8,3,8,1.7
2004,8,4,1,3.9
2004,8,4,1,2.9
2004,8,4,1,3.9
2004,8,4,1,13.0
2004,8,4,1,6.7
2004,8,4,1,8.7
2004,8,4,1,5.6
2004,8,4,1,1.2
2004,8,4,1,6.2
2004,8,4,1,1.4
2004,8,4,1,1.3
2004,8,4,1,4.9
2004,8,4,1,2.6
2004,8,4,1,14.9
2004,8,4,1,1.4
2004,8,4,2,1.9
2004,8,4,2,2.8
2004,8,4,2,4.6
2004,8,4,2,4.2
2004,8,4,2,1.7
2004,8,4,8,1.2
2004,8,4,8,1.3
2004,8,4,8,1.9
2004,8,4,8,3.4
2004,8,4,8,4.4
2004,8,5,1,46.8
2004,8,5,1,5.3
2004,8,5,1,8.2
2004,8,5,1,3.8
2004,8,5,1,5.3
2004,8,5,1,1.5
2004,8,5,1,1.6
2004,8,5,1,2.8
2004,8,5,1,2.5
2004,8,5,1,2.5
2004,8,5,1,18.5
2004,8,5,2,2.5
2004,8,5,2,1.4
2004,8,5,2,6.5
2004,8,5,2,5.0
2004,8,5,2,6.9
2004,8,5,2,1.8
2004,8,5,3,4.3
2004,8,6,1,25.8
2004,8,6,1,4.5
2004,8,6,1,1.5
2004,8,6,1,3.6
2004,8,6,1,2.2
2004,8,6,1,5.4
2004,8,6,2,3.9
2004,8,6,2,1.7
2004,8,6,2,6.8
2004,8,6,2,2.0
2004,8,6,3,1.9
2004,8,6,3,2.5
2004,8,6,3,3.1
2004,8,6,3,3.0
2004,8,6,7,1.7
2004,8,6,7,1.8
2004,8,6,7,2.0
2004,8,6,7,2.0
2004,8,6,8,1.7
2004,8,6,8,1.8
2004,8,6,8,1.6
2004,8,7,1,8.0
2004,8,7,1,1.9
2004,8,7,3,15.3
2004,8,7,3,1.6
2004,8,7,8,6.1
2004,8,7,8,7.5
2004,8,7,8,7.5
2004,8,7,8,17.8
2004,8,8,1,6.6
2004,8,8,1,4.8
2004,8,8,1,2.2
2004,8,8,1,5.5
2004,8,8,2,2.3
2004,8,8,2,1.5
2004,8,8,2,20.9
2004,8,8,2,2.1
2004,8,8,2,1.6
2004,8,8,2,1.7
2004,8,8,3,2.7
2004,8,8,8,3.2
2004,8,8,8,4.8
2004,8,8,8,4.7
2004,8,8,8,2.5
2004,8,8,8,2.8
2004,8,9,1,16.9
2004,8,9,1,27.9
2004,8,9,1,21.4
2004,8,9,1,5.1
2004,8,9,1,2.0
2004,8,9,2,14.3
2004,8,9,2,1.5
2004,8,9,2,1.9
2004,8,9,2,3.5
2004,8,9,2,2.0
2004,8,9,2,6.7
2004,8,9,3,2.0
2004,8,9,8,1.2
2004,8,10,1,13.7
2004,8,10,1,40.0
2004,8,10,1,12.1
2004,8,10,1,2.9
2004,8,10,1,23.7
2004,8,10,1,4.4
2004,8,10,2,1.8
2004,8,10,2,4.2
2004,8,10,2,1.2
2004,8,10,2,5.6
2004,8,10,2,4.7
2004,8,10,2,2.7
2004,8,10,2,2.1
2004,8,10,2,5.7
2004,8,10,2,2.4
2004,8,10,8,2.7
2004,9,1,1,14.4
2004,9,1,1,2.6
2004,9,1,1,4.5
2004,9,1,1,35.3
2004,9,1,1,12.2
2004,9,1,2,1.6
2004,9,1,2,1.7
2004,9,1,2,1.2
2004,9,1,2,2.2
2004,9,1,2,1.5
2004,9,1,2,1.2
2004,9,1,2,17.4
2004,9,1,2,3.2
2004,9,1,2,1.7
2004,9,1,2,1.8
2004,9,1,2,1.5
2004,9,1,2,1.4
2004,9,1,2,3.2
2004,9,1,2,1.4
2004,9,1,2,2.8
2004,9,1,2,20.7
2004,9,1,2,6.7
2004,9,1,2,1.2
2004,9,1,2,13.5
2004,9,1,2,3.3
2004,9,1,2,1.6
2004,9,1,8,1.5
2004,9,2,1,35.9
2004,9,2,1,25.4
2004,9,2,1,2.9
2004,9,2,1,3.3
2004,9,2,2,2.1
2004,9,2,2,1.7
2004,9,2,2,3.2
2004,9,2,2,4.8
2004,9,2,2,6.1
2004,9,2,2,10.9
2004,9,2,3,49.3
2004,9,2,4,2.5
2004,9,2,4,7.7
2004,9,2,4,10.4
2004,9,2,4,4.1
2004,9,2,7,2.6
2004,9,2,7,1.3
2004,9,2,8,1.7
2004,9,2,8,2.4
2004,9,2,8,9.2
2004,9,2,8,5.2
2004,9,2,8,9.7
2004,9,2,8,3.4
2004,9,2,8,2.4
2004,9,2,8,1.6
2004,9,2,8,9.7
2004,9,2,8,4.0
2004,9,2,8,1.6
2004,9,2,8,5.0
2004,9,3,1,19.8
2004,9,3,1,22.2
2004,9,3,1,25.9
2004,9,3,2,1.2
2004,9,3,2,2.3
2004,9,3,2,2.5
2004,9,3,2,4.7
2004,9,3,2,1.7
2004,9,3,2,6.2
2004,9,3,2,1.5
2004,9,3,2,2.0
2004,9,3,2,4.7
2004,9,3,2,5.2
2004,9,3,2,5.8
2004,9,3,2,1.2
2004,9,3,2,2.8
2004,9,3,2,5.2
2004,9,3,4,11.0
2004,9,3,4,4.1
2004,9,3,8,1.9
2004,9,3,8,2.1
2004,9,3,8,1.5
2004,9,3,8,5.3
2004,9,3,8,5.5
2004,9,3,8,3.5
2004,9,3,8,2.2
2004,9,3,8,2.0
2004,9,4,1,23.6
2004,9,4,1,8.3
2004,9,4,1,12.7
2004,9,4,1,8.4
2004,9,4,1,16.4
2004,9,4,1,6.6
2004,9,4,1,20.7
2004,9,4,2,1.2
2004,9,4,8,2.5
2004,9,4,8,2.6
2004,9,4,8,1.8
2004,9,4,8,2.7
2004,9,4,8,3.3
2004,9,4,8,3.3
2004,9,5,1,41.3
2004,9,5,1,2.5
2004,9,5,1,4.6
2004,9,5,1,3.8
2004,9,5,1,5.4
2004,9,5,2,1.9
2004,9,5,2,1.9
2004,9,5,2,1.8
2004,9,5,2,1.7
2004,9,5,2,2.5
2004,9,5,2,2.3
2004,9,5,2,1.4
2004,9,5,2,1.7
2004,9,5,2,4.8
2004,9,5,2,3.3
2004,9,5,2,3.3
2004,9,5,2,1.2
2004,9,5,2,2.0
2004,9,5,2,1.6
2004,9,5,2,1.5
2004,9,5,2,2.6
2004,9,5,2,3.2
2004,9,5,2,1.4
2004,9,5,2,4.4
2004,9,5,2,1.4
2004,9,5,2,2.0
2004,9,5,8,3.5
2004,9,5,8,3.5
2004,9,5,8,2.4
2004,9,5,8,3.5
2004,9,5,8,1.8
2004,9,5,8,2.5
2004,9,5,8,1.8
2004,9,5,8,3.7
2004,9,5,8,1.5
2004,9,5,8,1.2
2004,9,6,1,36.0
2004,9,6,1,50.0
2004,9,6,1,16.3
2004,9,6,1,1.7
2004,9,6,1,25.6
2004,9,6,1,15.8
2004,9,6,1,12.0
2004,9,6,1,2.8
2004,9,6,1,1.9
2004,9,6,1,2.2
2004,9,6,2,5.2
2004,9,6,2,2.9
2004,9,6,2,1.7
2004,9,6,2,2.1
2004,9,6,2,1.8
2004,9,6,2,3.7
2004,9,6,2,1.7
2004,9,6,2,1.7
2004,9,6,2,2.2
2004,9,6,2,5.7
2004,9,6,2,1.2
2004,9,6,2,2.1
2004,9,6,2,1.5
2004,9,6,2,8.1
2004,9,6,4,2.1
2004,9,6,7,1.2
2004,9,6,8,6.3
2004,9,7,1,40.5
2004,9,7,1,13.2
2004,9,7,1,14.0
2004,9,7,1,1.6
2004,9,7,1,1.5
2004,9,7,1,9.9
2004,9,7,1,1.2
2004,9,7,1,7.4
2004,9,7,1,1.9
2004,9,7,1,1.3
2004,9,7,1,27.5
2004,9,7,1,2.0
2004,9,7,2,2.0
2004,9,7,2,2.6
2004,9,7,2,1.4
2004,9,7,2,2.0
2004,9,7,2,2.6
2004,9,7,2,1.7
2004,9,7,2,1.2
2004,9,7,2,2.7
2004,9,7,2,1.8
2004,9,7,2,1.4
2004,9,7,2,2.2
2004,9,7,2,1.4
2004,9,7,2,1.2
2004,9,7,3,1.8
2004,9,7,3,36.8
2004,9,7,8,1.2
2004,9,7,8,1.7
2004,9,7,8,1.2
2004,9,7,8,1.5
2004,9,7,8,2.0
2004,9,7,8,2.5
2004,9,7,8,3.2
2004,9,7,8,2.2
2004,9,7,8,1.4
2004,9,7,8,3.0
2004,9,7,8,2.3
2004,9,7,8,1.5
2004,9,7,8,1.5
2004,9,8,1,1.7
2004,9,8,1,3.2
2004,9,8,1,1.2
2004,9,8,1,58.5
2004,9,8,1,1.3
2004,9,8,1,2.6
2004,9,8,1,4.2
2004,9,8,2,1.2
2004,9,8,2,1.4
2004,9,8,2,2.0
2004,9,8,2,1.9
2004,9,8,2,1.8
2004,9,8,2,1.3
2004,9,8,2,1.4
2004,9,8,3,1.6
2004,9,8,7,2.5
2004,9,9,1,4.2
2004,9,9,1,4.9
2004,9,9,1,19.4
2004,9,9,1,6.5
2004,9,9,2,2.4
2004,9,9,2,1.4
2004,9,9,2,2.4
2004,9,9,2,1.3
2004,9,9,2,2.2
2004,9,9,2,2.5
2004,9,9,2,1.9
2004,9,9,2,1.2
2004,9,9,2,3.0
2004,9,9,2,1.5
2004,9,9,2,1.4
2004,9,9,2,3.0
2004,9,9,2,1.5
2004,9,9,2,1.3
2004,9,9,3,1.7
2004,9,9,8,1.8
2004,9,10,1,13.3
2004,9,10,1,51.2
2004,9,10,1,3.5
2004,9,10,2,3.2
2004,9,10,2,2.0
2004,9,10,2,3.5
2004,9,10,2,1.6
2004,9,10,2,1.2
2004,9,10,2,2.0
2004,9,10,2,12.5
2004,9,10,2,1.4
2004,9,10,2,1.4
2004,9,10,3,15.5
2004,9,10,4,32.5
2004,9,10,8,4.1
2004,9,10,8,4.1
2004,9,10,8,6.5
2004,9,10,8,1.8
2004,9,10,8,1.2
2004,10,1,1,54.4
2004,10,1,1,39.7
2004,10,1,1,17.1
2004,10,1,1,24.4
2004,10,1,1,9.8
2004,10,1,1,3.3
2004,10,1,2,6.3
2004,10,1,2,1.5
2004,10,1,2,1.6
2004,10,1,6,1.4
2004,10,1,6,1.5
2004,10,1,8,2.8
2004,10,1,8,1.6
2004,10,2,1,8.9
2004,10,2,1,10.1
2004,10,2,2,1.4
2004,10,2,2,3.7
2004,10,2,2,4.8
2004,10,2,2,1.3
2004,10,2,2,2.4
2004,10,2,2,2.3
2004,10,2,2,1.9
2004,10,2,2,6.5
2004,10,2,2,1.2
2004,10,2,2,1.5
2004,10,2,2,2.5
2004,10,2,2,2.1
2004,10,2,2,9.3
2004,10,2,4,27.7
2004,10,2,6,45.5
2004,10,2,6,31.3
2004,10,2,8,4.1
2004,10,2,8,7.7
2004,10,2,8,9.3
2004,10,2,8,2.4
2004,10,2,8,10.2
2004,10,2,8,5.9
2004,10,2,8,4.3
2004,10,2,8,4.7
2004,10,2,8,4.9
2004,10,2,8,3.0
2004,10,3,1,13.3
2004,10,3,1,19.8
2004,10,3,1,7.1
2004,10,3,1,5.0
2004,10,3,1,35.2
2004,10,3,2,25.2
2004,10,3,2,2.8
2004,10,3,2,3.0
2004,10,3,2,3.4
2004,10,3,2,1.3
2004,10,3,2,5.3
2004,10,3,2,2.1
2004,10,3,2,1.9
2004,10,3,2,1.3
2004,10,3,2,1.6
2004,10,3,2,4.2
2004,10,3,2,5.0
2004,10,3,3,12.8
2004,10,3,3,25.6
2004,10,3,3,4.6
2004,10,3,8,2.1
2004,10,3,8,5.2
2004,10,3,8,5.7
2004,10,3,8,1.9
2004,10,4,1,21.2
2004,10,4,1,34.8
2004,10,4,2,1.4
2004,10,4,2,11.8
2004,10,4,2,8.6
2004,10,4,2,9.0
2004,10,4,2,2.3
2004,10,4,2,1.6
2004,10,4,2,3.9
2004,10,4,2,3.8
2004,10,4,2,4.1
2004,10,4,2,6.8
2004,10,4,2,1.7
2004,10,4,3,19.7
2004,10,4,4,6.7
2004,10,4,4,1.5
2004,10,5,1,13.3
2004,10,5,1,23.2
2004,10,5,2,3.0
2004,10,5,2,1.9
2004,10,5,2,3.1
2004,10,5,2,3.3
2004,10,5,2,2.7
2004,10,5,2,1.8
2004,10,5,2,2.2
2004,10,5,2,3.7
2004,10,5,2,3.0
2004,10,5,2,1.6
2004,10,5,2,4.0
2004,10,5,2,3.3
2004,10,5,2,1.7
2004,10,5,2,3.0
2004,10,5,2,3.9
2004,10,5,2,2.6
2004,10,5,2,4.3
2004,10,5,2,1.6
2004,10,5,2,1.4
2004,10,5,2,1.2
2004,10,5,7,3.5
2004,10,5,7,4.9
2004,10,6,1,39.0
2004,10,6,1,29.4
2004,10,6,1,1.5
2004,10,6,1,1.6
2004,10,6,1,6.2
2004,10,6,1,1.2
2004,10,6,1,1.7
2004,10,6,1,5.8
2004,10,6,1,24.0
2004,10,6,1,46.5
2004,10,6,1,1.9
2004,10,6,1,2.7
2004,10,6,1,4.5
2004,10,6,1,1.8
2004,10,6,1,1.2
2004,10,6,1,3.4
2004,10,6,1,1.4
2004,10,6,1,1.5
2004,10,6,1,5.1
2004,10,6,2,9.5
2004,10,6,2,2.0
2004,10,6,2,2.3
2004,10,6,2,1.3
2004,10,6,2,21.0
2004,10,6,2,3.1
2004,10,6,2,3.7
2004,10,6,2,1.5
2004,10,6,2,2.6
2004,10,6,2,3.5
2004,10,6,2,2.3
2004,10,6,2,2.8
2004,10,6,2,2.1
2004,10,6,2,4.1
2004,10,6,2,2.3
2004,10,6,2,2.8
2004,10,6,2,4.2
2004,10,6,2,1.6
2004,10,6,2,1.4
2004,10,6,8,2.7
2004,10,6,8,3.1
2004,10,6,8,3.5
2004,10,6,8,1.8
2004,10,6,8,2.4
2004,10,6,8,4.0
2004,10,6,8,1.7
2004,10,6,8,3.0
2004,10,7,1,2.5
2004,10,7,1,23.3
2004,10,7,1,2.5
2004,10,7,1,3.6
2004,10,7,1,19.4
2004,10,7,1,2.8
2004,10,7,2,3.0
2004,10,7,2,1.6
2004,10,7,2,3.8
2004,10,7,2,4.2
2004,10,7,2,6.1
2004,10,7,2,2.5
2004,10,7,2,2.4
2004,10,7,2,1.7
2004,10,7,2,3.0
2004,10,7,2,2.6
2004,10,7,3,5.2
2004,10,7,3,1.5
2004,10,7,3,1.7
2004,10,7,3,5.3
2004,10,7,3,2.0
2004,10,7,3,6.0
2004,10,7,8,3.4
2004,10,7,8,1.2
2004,10,7,8,3.3
2004,10,7,8,4.1
2004,10,7,8,4.2
2004,10,7,8,4.7
2004,10,7,8,1.8
2004,10,7,8,5.3
2004,10,7,8,4.2
2004,10,7,8,2.7
2004,10,7,9,2.6
2004,10,7,18,7.1
2004,10,8,1,38.0
2004,10,8,1,26.6
2004,10,8,1,8.1
2004,10,8,1,3.3
2004,10,8,1,3.0
2004,10,8,1,11.3
2004,10,8,1,32.3
2004,10,8,1,2.2
2004,10,8,2,1.9
2004,10,8,2,4.4
2004,10,8,2,2.9
2004,10,8,2,3.0
2004,10,8,2,1.3
2004,10,8,2,3.8
2004,10,8,2,3.2
2004,10,8,2,2.6
2004,10,8,2,4.4
2004,10,8,2,3.3
2004,10,8,2,2.5
2004,10,8,2,5.3
2004,10,8,2,3.1
2004,10,8,2,1.4
2004,10,8,2,11.4
2004,10,8,3,2.2
2004,10,8,4,2.5
2004,10,8,8,1.6
2004,10,8,8,1.5
2004,10,8,8,2.2
2004,10,8,8,2.3
2004,10,8,8,4.2
2004,10,8,8,2.0
2004,10,9,1,2.0
2004,10,9,1,12.7
2004,10,9,1,1.8
2004,10,9,1,33.6
2004,10,9,2,1.4
2004,10,9,2,1.5
2004,10,9,2,1.8
2004,10,9,2,20.7
2004,10,9,2,13.7
2004,10,9,4,1.8
2004,10,9,8,3.0
2004,10,9,8,1.3
2004,10,9,8,3.7
2004,10,9,8,3.2
2004,10,9,8,2.7
2004,10,9,8,1.8
2004,10,10,1,1.3
2004,10,10,1,41.1
2004,10,10,1,1.5
2004,10,10,1,24.5
2004,10,10,1,12.4
2004,10,10,1,6.1
2004,10,10,1,2.0
2004,10,10,1,1.8
2004,10,10,1,2.5
2004,10,10,1,10.0
2004,10,10,2,1.5
2004,10,10,2,2.0
2004,10,10,2,1.9
2004,10,10,2,1.5
2004,10,10,2,2.2
2004,10,10,2,2.1
2004,10,10,2,2.7
2004,10,10,2,1.9
2004,10,10,3,27.9
2004,10,10,4,1.3
2004,10,10,8,3.6
2004,10,10,8,1.8
2004,10,10,8,1.3
2004,11,1,1,17.6
2004,11,1,1,1.5
2004,11,1,2,2.2
2004,11,1,2,3.9
2004,11,1,4,3.4
2004,11,1,4,2.0
2004,11,1,4,6.8
2004,11,1,4,2.6
2004,11,1,4,1.9
2004,11,1,5,6.5
2004,11,1,7,2.0
2004,11,1,7,1.9
2004,11,1,7,2.8
2004,11,1,7,1.9
2004,11,1,7,2.0
2004,11,1,7,2.4
2004,11,1,8,6.2
2004,11,1,8,2.7
2004,11,1,8,3.0
2004,11,1,8,7.4
2004,11,1,8,13.9
2004,11,1,8,2.7
2004,11,1,13,5.0
2004,11,1,13,12.3
2004,11,2,1,14.9
2004,11,2,1,1.9
2004,11,2,2,1.2
2004,11,2,3,9.8
2004,11,2,3,1.8
2004,11,2,3,4.2
2004,11,2,3,6.7
2004,11,2,3,3.5
2004,11,2,3,52.6
2004,11,2,5,12.6
2004,11,2,5,11.7
2004,11,2,5,1.5
2004,11,2,7,3.7
2004,11,2,7,3.2
2004,11,2,7,3.6
2004,11,2,7,3.0
2004,11,2,7,2.1
2004,11,2,7,2.8
2004,11,2,7,2.3
2004,11,2,7,1.2
2004,11,2,8,4.5
2004,11,2,12,1.5
2004,11,2,13,5.0
2004,11,2,13,5.9
2004,11,2,13,6.0
2004,11,3,3,53.6
2004,11,3,4,5.0
2004,11,3,4,1.9
2004,11,3,7,2.7
2004,11,3,7,1.5
2004,11,3,7,2.3
2004,11,3,7,1.6
2004,11,3,7,1.8
2004,11,3,7,1.9
2004,11,3,7,1.4
2004,11,3,7,2.0
2004,11,3,7,2.7
2004,11,3,7,3.8
2004,11,3,7,3.5
2004,11,3,7,3.4
2004,11,3,7,3.5
2004,11,3,7,1.7
2004,11,4,1,13.0
2004,11,4,1,22.4
2004,11,4,3,70.6
2004,11,4,3,33.1
2004,11,4,7,4.7
2004,11,4,7,2.7
2004,11,4,7,2.7
2004,11,4,8,18.0
2004,11,4,8,3.0
2004,11,4,8,2.1
2004,11,4,8,2.3
2004,11,4,8,1.8
2004,11,4,8,1.6
2004,11,4,8,4.3
2004,11,5,1,9.8
2004,11,5,1,12.4
2004,11,5,1,9.5
2004,11,5,1,3.9
2004,11,5,2,1.2
2004,11,5,3,46.0
2004,11,5,3,10.1
2004,11,5,4,2.3
2004,11,5,7,2.0
2004,11,5,7,2.5
2004,11,5,7,2.7
2004,11,6,2,3.9
2004,11,6,3,46.7
2004,11,6,4,1.3
2004,11,6,4,1.3
2004,11,6,4,2.9
2004,11,6,7,1.4
2004,11,6,7,2.5
2004,11,6,7,4.3
2004,11,6,7,5.5
2004,11,6,7,1.8
2004,11,6,7,2.6
2004,11,6,7,1.7
2004,11,6,7,1.3
2004,11,6,7,4.7
2004,11,6,7,3.5
2004,11,6,7,3.4
2004,11,6,7,2.1
2004,11,6,8,3.3
2004,11,6,8,5.2
2004,11,6,8,2.6
2004,11,6,8,2.2
2004,11,7,1,14.8
2004,11,7,1,3.3
2004,11,7,7,1.4
2004,11,7,7,2.6
2004,11,7,7,2.0
2004,11,7,7,4.1
2004,11,7,7,3.2
2004,11,7,7,3.5
2004,11,7,8,2.5
2004,11,7,8,1.5
2004,11,8,1,28.8
2004,11,8,1,18.4
2004,11,8,1,3.1
2004,11,8,1,10.8
2004,11,8,3,14.3
2004,11,8,7,1.7
2004,11,8,7,3.7
2004,11,8,7,1.5
2004,11,8,7,5.8
2004,11,8,7,3.5
2004,11,8,7,2.1
2004,11,8,7,2.9
2004,11,8,7,3.5
2004,11,8,7,2.6
2004,11,8,7,5.2
2004,11,9,1,19.2
2004,11,9,2,21.2
2004,11,9,7,4.0
2004,11,9,7,2.5
2004,11,9,7,3.0
2004,11,9,7,3.1
2004,11,9,7,1.9
2004,11,9,7,2.1
2004,11,9,7,1.4
2004,11,9,7,3.2
2004,11,9,7,1.8
2004,11,9,7,1.9
2004,11,9,7,1.8
2004,11,9,7,2.6
2004,11,9,7,5.8
2004,11,9,8,6.8
2004,11,9,9,1.8
2004,11,10,1,5.8
2004,11,10,1,6.2
2004,11,10,1,18.5
2004,11,10,2,15.3
2004,11,10,2,10.1
2004,11,10,2,11.9
2004,11,10,3,24.5
2004,11,10,3,70.6
2004,11,10,4,1.6
2004,11,10,7,1.4
2004,11,10,8,2.2
2004,12,1,3,6.1
2004,12,1,4,2.2
2004,12,1,4,10.6
2004,12,1,4,2.2
2004,12,1,4,5.6
2004,12,1,4,4.0
2004,12,1,4,3.8
2004,12,1,4,4.2
2004,12,1,4,3.9
2004,12,1,4,5.7
2004,12,1,4,2.7
2004,12,1,4,1.5
2004,12,1,4,1.4
2004,12,1,5,18.9
2004,12,1,5,4.6
2004,12,1,5,6.9
2004,12,1,5,5.6
2004,12,1,5,12.8
2004,12,1,5,5.9
2004,12,1,5,9.9
2004,12,1,5,13.9
2004,12,1,5,11.1
2004,12,1,5,6.6
2004,12,1,5,3.5
2004,12,1,5,4.4
2004,12,1,5,10.1
2004,12,1,5,3.8
2004,12,1,5,10.6
2004,12,1,5,11.1
2004,12,1,5,3.9
2004,12,1,5,5.9
2004,12,1,5,4.6
2004,12,1,6,4.4
2004,12,1,7,1.2
2004,12,1,7,3.2
2004,12,2,3,2.3
2004,12,2,4,1.4
2004,12,2,4,9.3
2004,12,2,4,8.2
2004,12,2,4,2.3
2004,12,2,4,2.0
2004,12,2,4,20.1
2004,12,2,5,2.4
2004,12,2,5,12.3
2004,12,2,5,10.9
2004,12,2,5,12.6
2004,12,2,5,7.3
2004,12,2,5,2.0
2004,12,2,5,1.4
2004,12,2,5,13.5
2004,12,2,5,11.0
2004,12,2,5,14.4
2004,12,2,5,10.6
2004,12,2,5,4.8
2004,12,2,5,6.7
2004,12,2,5,3.0
2004,12,2,5,19.6
2004,12,2,5,4.7
2004,12,2,6,33.1
2004,12,2,6,22.4
2004,12,3,4,2.9
2004,12,3,4,9.4
2004,12,3,4,8.8
2004,12,3,4,4.2
2004,12,3,4,5.7
2004,12,3,4,1.8
2004,12,3,4,2.2
2004,12,3,4,2.2
2004,12,3,4,4.3
2004,12,3,4,4.5
2004,12,3,4,1.4
2004,12,3,4,4.2
2004,12,3,4,3.1
2004,12,3,4,2.2
2004,12,3,4,6.7
2004,12,3,4,4.2
2004,12,3,4,3.5
2004,12,3,4,1.4
2004,12,3,4,1.3
2004,12,3,4,5.9
2004,12,3,4,2.7
2004,12,3,5,1.8
2004,12,3,5,23.2
2004,12,3,5,13.0
2004,12,3,5,1.4
2004,12,3,5,1.9
2004,12,3,5,2.4
2004,12,3,5,1.5
2004,12,3,5,2.4
2004,12,3,5,22.5
2004,12,3,5,13.5
2004,12,3,5,11.4
2004,12,3,5,6.9
2004,12,3,6,11.6
2004,12,3,6,3.1
2004,12,3,6,18.7
2004,12,3,13,1.2
2004,12,4,4,3.6
2004,12,4,4,5.8
2004,12,4,4,1.5
2004,12,4,4,3.8
2004,12,4,4,2.0
2004,12,4,4,1.8
2004,12,4,4,1.5
2004,12,4,4,1.7
2004,12,4,5,1.3
2004,12,4,5,21.5
2004,12,4,5,4.8
2004,12,4,5,1.3
2004,12,4,5,1.8
2004,12,4,5,3.8
2004,12,4,5,21.7
2004,12,4,5,17.0
2004,12,4,5,6.1
2004,12,4,5,5.0
2004,12,4,5,7.5
2004,12,4,5,10.3
2004,12,4,5,3.2
2004,12,4,5,1.6
2004,12,4,5,4.8
2004,12,4,5,2.0
2004,12,4,5,6.0
2004,12,4,5,6.9
2004,12,4,5,22.8
2004,12,4,5,6.4
2004,12,4,5,5.9
2004,12,4,6,9.6
2004,12,4,6,14.3
2004,12,4,13,2.2
2004,12,4,13,11.2
2004,12,4,13,11.5
2004,12,5,3,43.3
2004,12,5,3,4.1
2004,12,5,3,20.0
2004,12,5,3,5.8
2004,12,5,3,21.3
2004,12,5,3,8.9
2004,12,5,4,1.6
2004,12,5,4,5.2
2004,12,5,4,2.1
2004,12,5,4,8.4
2004,12,5,4,2.0
2004,12,5,4,2.4
2004,12,5,4,4.3
2004,12,5,4,3.1
2004,12,5,4,4.4
2004,12,5,4,1.9
2004,12,5,4,2.8
2004,12,5,4,4.3
2004,12,5,4,3.0
2004,12,5,4,2.3
2004,12,5,5,2.6
2004,12,5,5,8.9
2004,12,5,5,7.0
2004,12,5,5,3.6
2004,12,5,5,5.3
2004,12,5,5,5.9
2004,12,5,5,3.8
2004,12,5,5,9.2
2004,12,5,5,3.1
2004,12,5,5,5.6
2004,12,5,5,2.5
2004,12,5,5,7.3
2004,12,5,5,6.9
2004,12,5,5,8.7
2004,12,5,5,4.6
2004,12,5,13,5.9
2004,12,5,13,4.7
2004,12,5,13,6.2
2004,12,6,3,2.8
2004,12,6,3,8.4
2004,12,6,3,18.7
2004,12,6,4,18.7
2004,12,6,5,6.0
2004,12,6,5,15.9
2004,12,6,5,3.6
2004,12,6,5,5.8
2004,12,6,5,1.7
2004,12,6,5,1.7
2004,12,6,5,1.4
2004,12,6,5,6.7
2004,12,6,5,4.3
2004,12,6,5,7.2
2004,12,6,5,4.2
2004,12,6,6,4.5
2004,12,6,6,2.3
2004,12,6,6,22.7
2004,12,6,6,21.2
2004,12,6,6,11.8
2004,12,6,13,2.1
2004,12,7,4,6.1
2004,12,7,4,5.3
2004,12,7,4,1.6
2004,12,7,5,8.8
2004,12,7,5,19.7
2004,12,7,5,8.4
2004,12,7,5,13.9
2004,12,7,5,7.2
2004,12,7,5,2.5
2004,12,7,5,10.1
2004,12,7,5,14.7
2004,12,7,6,20.6
2004,12,7,6,19.0
2004,12,7,6,15.4
2004,12,7,13,12.2
2004,12,7,13,12.4
2004,12,7,13,15.0
2004,12,7,13,4.6
2004,12,7,13,5.9
2004,12,8,3,2.3
2004,12,8,4,1.9
2004,12,8,4,1.7
2004,12,8,4,3.0
2004,12,8,5,10.4
2004,12,8,6,13.3
2004,12,8,6,16.0
2004,12,8,6,17.0
2004,12,8,7,2.4
2004,12,8,7,1.8
2004,12,8,7,2.5
2004,12,8,7,1.5
2004,12,8,7,2.2
2004,12,8,9,1.3
2004,12,8,13,5.4
2004,12,8,13,3.4
2004,12,8,13,5.8
2004,12,8,13,3.4
2004,12,8,13,3.0
2004,12,8,13,3.1
2004,12,9,3,8.5
2004,12,9,3,2.8
2004,12,9,5,1.2
2004,12,9,5,4.4
2004,12,9,5,18.4
2004,12,9,6,15.9
2004,12,9,6,21.8
2004,12,9,6,13.0
2004,12,9,6,14.1
2004,12,9,6,24.0
2004,12,9,6,10.7
2004,12,9,7,2.0
